price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,air_conditioner,balcony,built_in_wardrobe,chimney,garage,garden,lift,reduced_mobility,storage_room,swimming_pool,terrace,province,market_type,price_per_m2,property_age,room_density,luxury_score,accessibility_score,space_efficiency
650,1.0,1.0,15,2000225,45,85.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,14.444444444444445,49.0,0.022222222222222223,1.0,0.0,1.0
1500,2.0,3.0,15,83339109,85,83.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,17.647058823529413,49.0,0.03529411764705882,0.0,1.0,0.9764705882352941
720,1.0,2.0,15,83461986,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.0,49.0,0.03333333333333333,0.0,1.0,1.0
900,2.0,3.0,15,25570250,95,90.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,9.473684210526315,49.0,0.031578947368421054,1.0,1.0,0.9473684210526315
900,2.0,3.0,15,27543141,100,85.0,Santurtzi,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,bizkaia,rental,9.0,49.0,0.03,1.0,1.0,0.85
950,1.0,3.0,15,29585421,78,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.179487179487179,49.0,0.038461538461538464,1.0,1.0,1.0
950,2.0,2.0,18,83049155,120,85.0,Gorliz,"Uribe-Butroe, Vizcaya",1976.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,bizkaia,rental,7.916666666666667,49.0,0.016666666666666666,3.0,1.0,0.7083333333333334
825,1.0,3.0,15,84047761,70,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.785714285714286,49.0,0.04285714285714286,0.0,1.0,1.0
800,1.0,3.0,15,84194164,65,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.307692307692308,49.0,0.046153846153846156,0.0,1.0,1.0
900,1.0,3.0,15,2168724,90,80.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.0,49.0,0.03333333333333333,0.0,1.0,0.8888888888888888
790,1.0,2.0,15,84165807,65,62.0,Berango,"Uribe-Butroe, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.153846153846153,49.0,0.03076923076923077,0.0,1.0,0.9538461538461539
900,2.0,3.0,15,38327362,90,86.0,Maruri,"Uribe-Butroe, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,bizkaia,rental,10.0,49.0,0.03333333333333333,3.0,1.0,0.9555555555555556
600,1.0,2.0,15,84314102,70,60.0,Santurtzi,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.571428571428571,49.0,0.02857142857142857,0.0,0.0,0.8571428571428571
950,2.0,3.0,15,82461685,110,85.0,Portugalete,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.636363636363637,49.0,0.02727272727272727,0.0,0.0,0.7727272727272727
750,1.0,3.0,15,84546522,80,75.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,9.375,49.0,0.0375,0.0,1.0,0.9375
750,2.0,2.0,15,84557335,80,75.0,Santurtzi,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,9.375,49.0,0.025,2.0,1.0,0.9375
660,1.0,1.0,15,84660315,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,11.0,49.0,0.016666666666666666,1.0,1.0,1.0
900,1.0,1.0,15,83781382,75,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.0,49.0,0.013333333333333334,1.0,0.0,1.0
700,2.0,3.0,15,83092893,75,70.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,9.333333333333334,49.0,0.04,0.0,1.0,0.9333333333333333
650,1.0,1.0,15,35404801,60,50.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.833333333333334,49.0,0.016666666666666666,0.0,0.0,0.8333333333333334
830,2.0,3.0,15,84506555,101,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.217821782178218,49.0,0.0297029702970297,0.0,0.0,0.8415841584158416
990,1.0,1.0,15,81797896,96,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.3125,49.0,0.010416666666666666,0.0,0.0,0.8854166666666666
990,1.0,1.0,15,84568271,95,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.421052631578947,49.0,0.010526315789473684,0.0,0.0,0.8947368421052632
935,1.0,1.0,15,84568272,96,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,9.739583333333334,49.0,0.010416666666666666,0.0,0.0,0.8854166666666666
990,1.0,1.0,15,84568273,96,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.3125,49.0,0.010416666666666666,0.0,0.0,0.8854166666666666
990,1.0,1.0,15,84568274,94,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.53191489361702,49.0,0.010638297872340425,0.0,0.0,0.9042553191489362
935,1.0,1.0,15,81797897,95,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,9.842105263157896,49.0,0.010526315789473684,0.0,0.0,0.8947368421052632
895,1.0,1.0,15,81797899,89,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.0561797752809,49.0,0.011235955056179775,0.0,0.0,0.9550561797752809
935,1.0,1.0,15,84568275,95,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,9.842105263157896,49.0,0.010526315789473684,0.0,0.0,0.8947368421052632
990,1.0,1.0,15,84568276,95,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.421052631578947,49.0,0.010526315789473684,0.0,0.0,0.8947368421052632
735,1.0,1.0,15,81797890,89,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.258426966292134,49.0,0.011235955056179775,0.0,0.0,0.9550561797752809
825,1.0,1.0,15,84568278,89,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,9.269662921348315,49.0,0.011235955056179775,0.0,0.0,0.9550561797752809
990,1.0,1.0,15,81797901,108,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,9.166666666666666,49.0,0.009259259259259259,0.0,0.0,0.7870370370370371
990,1.0,1.0,15,83025944,108,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,9.166666666666666,49.0,0.009259259259259259,0.0,0.0,0.7870370370370371
770,1.0,1.0,15,83025945,68,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.323529411764707,49.0,0.014705882352941176,0.0,0.0,1.0
770,1.0,1.0,15,84568279,89,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.651685393258427,49.0,0.011235955056179775,0.0,0.0,0.9550561797752809
770,1.0,1.0,15,81797902,89,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.651685393258427,49.0,0.011235955056179775,0.0,0.0,0.9550561797752809
990,1.0,1.0,15,84604987,96,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.3125,49.0,0.010416666666666666,0.0,0.0,0.8854166666666666
990,1.0,1.0,15,84604988,96,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.3125,49.0,0.010416666666666666,0.0,0.0,0.8854166666666666
990,1.0,1.0,15,84604989,108,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,9.166666666666666,49.0,0.009259259259259259,0.0,0.0,0.7870370370370371
770,1.0,1.0,15,84604990,89,85.0,Amorebieta-Echano,"Duranguesado, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.651685393258427,49.0,0.011235955056179775,0.0,0.0,0.9550561797752809
1600,2.0,3.0,15,39115255,150,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.666666666666666,49.0,0.02,1.0,0.0,0.5666666666666667
900,2.0,2.0,15,81759236,67,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,13.432835820895523,49.0,0.029850746268656716,0.0,1.0,1.0
800,1.0,1.0,15,28894716,65,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.307692307692308,49.0,0.015384615384615385,0.0,0.0,1.0
700,1.0,2.0,15,84524002,60,55.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.666666666666666,49.0,0.03333333333333333,0.0,1.0,0.9166666666666666
600,1.0,3.0,15,645791,90,85.0,Gernika-Lumo,"Busturialdea, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,6.666666666666667,49.0,0.03333333333333333,0.0,0.0,0.9444444444444444
1150,1.0,2.0,15,81897679,80,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,14.375,49.0,0.025,0.0,1.0,1.0
850,1.0,2.0,15,39913422,80,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.625,49.0,0.025,0.0,0.0,1.0
950,1.0,2.0,15,82826167,110,78.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.636363636363637,49.0,0.01818181818181818,0.0,0.0,0.7090909090909091
800,1.0,1.0,15,82905413,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,13.333333333333334,49.0,0.016666666666666666,1.0,1.0,1.0
900,1.0,1.0,15,83935786,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,15.0,49.0,0.016666666666666666,0.0,1.0,1.0
1200,2.0,4.0,15,1127149,130,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,9.23076923076923,49.0,0.03076923076923077,0.0,1.0,0.6538461538461539
750,2.0,3.0,16,84342916,120,110.0,Sopelana,"Uribe-Butroe, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,bizkaia,rental,6.25,49.0,0.025,2.0,0.0,0.9166666666666666
950,2.0,4.0,15,35495396,110,85.0,Plentzia,"Uribe-Butroe, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,bizkaia,rental,8.636363636363637,49.0,0.03636363636363636,1.0,0.0,0.7727272727272727
1150,1.0,2.0,15,84330143,80,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,14.375,49.0,0.025,2.0,1.0,1.0
750,1.0,1.0,15,36996701,55,45.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,13.636363636363637,49.0,0.01818181818181818,0.0,0.0,0.8181818181818182
1395,2.0,3.0,15,83942483,114,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.236842105263158,49.0,0.02631578947368421,0.0,1.0,0.7456140350877193
1050,2.0,3.0,15,84797814,100,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,bizkaia,rental,10.5,49.0,0.03,2.0,1.0,0.85
500,2.0,2.0,15,84086628,74,85.0,Ibarranguelua,"Busturialdea, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,bizkaia,rental,6.756756756756757,49.0,0.02702702702702703,1.0,1.0,1.0
1000,1.0,1.0,15,32091044,70,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,bizkaia,rental,14.285714285714286,49.0,0.014285714285714285,1.0,1.0,1.0
1500,2.0,3.0,15,37317585,100,85.0,Ibarranguelua,"Busturialdea, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,15.0,49.0,0.03,0.0,0.0,0.85
900,2.0,2.0,15,27306684,80,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.25,49.0,0.025,0.0,1.0,1.0
675,1.0,3.0,15,25151205,100,85.0,Plentzia,"Uribe-Butroe, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,6.75,49.0,0.03,0.0,1.0,0.85
1200,2.0,3.0,15,37466077,95,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.631578947368421,49.0,0.031578947368421054,0.0,1.0,0.8947368421052632
1150,1.0,3.0,15,1064040,85,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bizkaia,rental,13.529411764705882,49.0,0.03529411764705882,1.0,2.0,1.0
850,2.0,2.0,15,83558713,65,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,13.076923076923077,49.0,0.03076923076923077,0.0,1.0,1.0
1000,1.0,3.0,15,83722375,100,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.0,49.0,0.03,0.0,1.0,0.85
850,2.0,3.0,15,39926158,100,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.5,49.0,0.03,0.0,1.0,0.85
700,1.0,3.0,15,83048707,80,70.0,Portugalete,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,8.75,49.0,0.0375,0.0,0.0,0.875
725,2.0,2.0,15,33567458,70,60.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.357142857142858,49.0,0.02857142857142857,0.0,0.0,0.8571428571428571
850,1.0,3.0,15,1355034,75,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.333333333333334,49.0,0.04,0.0,1.0,1.0
850,1.0,1.0,15,83966649,52,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,16.346153846153847,49.0,0.019230769230769232,1.0,1.0,1.0
900,1.0,3.0,15,84211681,90,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.0,49.0,0.03333333333333333,0.0,1.0,0.9444444444444444
800,1.0,3.0,15,30483801,80,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.0,49.0,0.0375,0.0,1.0,1.0
900,2.0,2.0,15,84243524,80,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.25,49.0,0.025,0.0,1.0,1.0
1200,2.0,4.0,15,491721,110,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.909090909090908,49.0,0.03636363636363636,0.0,1.0,0.7727272727272727
1500,3.0,4.0,15,27648042,130,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,bizkaia,rental,11.538461538461538,49.0,0.03076923076923077,1.0,2.0,0.6538461538461539
1400,2.0,4.0,15,26073879,120,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.666666666666666,49.0,0.03333333333333333,0.0,1.0,0.7083333333333334
900,1.0,3.0,15,38785885,78,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.538461538461538,49.0,0.038461538461538464,0.0,1.0,1.0
665,1.0,2.0,15,82382398,60,55.0,Portugalete,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.083333333333334,49.0,0.03333333333333333,0.0,1.0,0.9166666666666666
850,1.0,2.0,15,82513509,65,60.0,Leioa,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,bizkaia,rental,13.076923076923077,49.0,0.03076923076923077,4.0,1.0,0.9230769230769231
650,1.0,1.0,15,82550517,50,45.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,13.0,49.0,0.02,0.0,1.0,0.9
950,1.0,2.0,15,84209368,50,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,19.0,49.0,0.04,1.0,1.0,1.0
800,1.0,2.0,15,84495926,75,85.0,Sopelana,"Uribe-Butroe, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,10.666666666666666,49.0,0.02666666666666667,2.0,1.0,1.0
750,1.0,1.0,16,84642925,70,60.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.714285714285714,49.0,0.014285714285714285,1.0,1.0,0.8571428571428571
1175,2.0,3.0,15,81554859,98,86.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.989795918367347,49.0,0.030612244897959183,0.0,1.0,0.8775510204081632
1450,3.0,4.0,15,82256006,130,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,bizkaia,rental,11.153846153846153,49.0,0.03076923076923077,1.0,1.0,0.6538461538461539
800,1.0,3.0,15,38884350,75,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.666666666666666,49.0,0.04,0.0,1.0,1.0
850,1.0,1.0,17,84195625,60,48.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,14.166666666666666,49.0,0.016666666666666666,1.0,1.0,0.8
825,1.0,3.0,17,84359892,80,85.0,Getxo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.3125,49.0,0.0375,0.0,0.0,1.0
900,1.0,3.0,15,84419908,80,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.25,49.0,0.0375,0.0,1.0,1.0
800,2.0,3.0,15,84427117,98,93.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,8.16326530612245,49.0,0.030612244897959183,2.0,1.0,0.9489795918367347
950,2.0,3.0,15,84529370,80,75.0,Barakaldo,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bizkaia,rental,11.875,49.0,0.0375,0.0,0.0,0.9375
1200,2.0,4.0,15,84676393,100,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.0,49.0,0.04,1.0,1.0,0.85
675,1.0,3.0,15,84678105,65,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,10.384615384615385,49.0,0.046153846153846156,0.0,1.0,1.0
620,1.0,1.0,15,27304761,48,45.0,Portugalete,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.916666666666666,49.0,0.020833333333333332,0.0,1.0,0.9375
600,2.0,3.0,16,25137133,120,100.0,Sopuerta,"Encartaciones, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,bizkaia,rental,5.0,49.0,0.025,2.0,2.0,0.8333333333333334
800,1.0,1.0,15,82659203,60,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,bizkaia,rental,13.333333333333334,49.0,0.016666666666666666,1.0,1.0,1.0
700,1.0,2.0,15,83424261,56,85.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bizkaia,rental,12.5,49.0,0.03571428571428571,0.0,1.0,1.0
750,1.0,2.0,15,27285777,55,50.0,Bilbao,"Gran Bilbao, Vizcaya",1976.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,bizkaia,rental,13.636363636363637,49.0,0.03636363636363636,0.0,2.0,0.9090909090909091
1200,2.0,2.0,15,83726336,85,75.0,Mungia,"Uribe-Butroe, Vizcaya",1976.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,bizkaia,rental,14.117647058823529,49.0,0.023529411764705882,2.0,1.0,0.8823529411764706
