ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 17 de enero,0,0,2.0,0,0,1900.0,en trámite,planta 1ª,0,1,28322841,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle pintore , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle pintore,Álava,90,87.0,2019-03-29,219000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,1,2.0,0,0,2002.0,en trámite,planta 1ª,0,0,28339689,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle correría , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle correría,Álava,65,87.0,2019-03-29,200000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,0,1.0,0,0,1957.0,en trámite,planta 1ª,0,0,36725075,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle barrenkale , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle barrenkale,Álava,75,65.0,2019-03-29,89000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,83198109,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Aiztogile , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Aiztogile,Álava,62,61.0,2019-03-29,115000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,en trámite,exterior,0,0,84096387,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Tornu , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Tornu,Álava,57,49.0,2019-03-29,140000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,en trámite,exterior,0,0,84223556,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Correría , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Correría,Álava,69,65.0,2019-03-29,135000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,1.0,1,0,1830.0,en trámite,planta 3ª interior,0,0,39287474,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle aiztogile , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle aiztogile,Álava,80,75.0,2019-03-29,75000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 9 de febrero,0,0,1.0,0,0,1949.0,en trámite,planta 3ª,0,0,83737516,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Fundadora de las Siervas de Jesus , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Fundadora de las Siervas de Jesus,Álava,101,91.0,2019-03-29,186000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 23 de febrero,0,0,1.0,1,0,1886.0,,planta 3ª exterior,0,0,40054631,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle correría , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle correría,Álava,76,68.0,2019-03-29,134500,0,2.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,1991.0,en trámite,planta 2ª,0,0,30588676,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",,Álava,64,87.0,2019-03-29,234000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,0,1,1.0,1,0,2009.0,en trámite,planta 1ª exterior,0,0,81374620,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Fundadora de las Siervas de Jesus , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Fundadora de las Siervas de Jesus,Álava,65,59.0,2019-03-29,176500,1,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,0,0,1945.0,,,0,0,81826511,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Zapatari , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Zapatari,Álava,55,53.0,2019-03-29,95000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,1,1.0,0,0,1900.0,,planta 3ª,0,0,26179859,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle cuchillería , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle cuchillería,Álava,60,87.0,2019-03-29,120000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,1,1.0,0,0,2004.0,en trámite,planta 1ª,0,0,28378221,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle nueva dentro-juderia , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle nueva dentro-juderia,Álava,65,87.0,2019-03-29,140000,0,2.0,1,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,1,1.0,0,0,1910.0,en trámite,planta 3ª,0,0,83174426,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Zapatari , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Zapatari,Álava,75,68.0,2019-03-29,79000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,en trámite,,0,0,34883671,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Nueva Fuera , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Nueva Fuera,Álava,82,65.0,2019-03-29,160000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,,,0,0,81319549,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Aiztogile , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Aiztogile,Álava,92,80.0,2019-03-29,95000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,83588161,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Aiztogile , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Aiztogile,Álava,66,58.0,2019-03-29,89500,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 30 de enero,0,0,1.0,0,0,1900.0,en trámite,planta 3ª,0,0,26547427,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle nueva dentro-juderia , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle nueva dentro-juderia,Álava,80,87.0,2019-03-29,135000,0,3.0,0,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,0,1.0,0,0,1996.0,en trámite,planta 1ª,0,0,26848493,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle nueva fuera , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle nueva fuera,Álava,70,87.0,2019-03-29,160000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,0,1.0,0,0,1973.0,en trámite,planta 5ª,0,0,39915030,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle correría , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle correría,Álava,100,85.0,2019-03-29,259100,0,2.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,1,1.0,0,0,2009.0,en trámite,planta 1ª,0,0,81570317,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Fundadora de las Siervas de Jesus , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Fundadora de las Siervas de Jesus,Álava,65,87.0,2019-03-29,176500,0,2.0,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de enero,0,0,1.0,0,0,1900.0,,planta 3ª exterior,0,0,83632537,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Cuchillería, Vitoria-Gasteiz , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ","Calle Cuchillería, Vitoria-Gasteiz",Álava,80,87.0,2019-03-29,78000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de febrero,0,0,1.0,0,0,1972.0,en trámite,planta 2ª,0,0,84086883,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Errege Atea , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Errege Atea,Álava,90,87.0,2019-03-29,260000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de febrero,0,0,2.0,1,0,1993.0,,planta 4ª exterior,0,0,82937915,9,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Paseo de los Arquillos, Vitoria-Gasteiz, 9 , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ","Paseo de los Arquillos, Vitoria-Gasteiz, 9",Álava,78,70.0,2019-03-29,338000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,83018316,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Barrenkale , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Barrenkale,Álava,67,58.0,2019-03-29,105000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,34883746,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Aiztogile , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Aiztogile,Álava,75,66.0,2019-03-29,100000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,83676121,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Santo Domingo , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Santo Domingo,Álava,65,56.0,2019-03-29,89000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,39876161,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," SANTO DOMINGO , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",SANTO DOMINGO,Álava,67,60.0,2019-03-29,93630,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,en trámite,exterior,0,0,81902835,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," San Roque Kantoia , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",San Roque Kantoia,Álava,76,66.0,2019-03-29,75000,0,5.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,,,0,0,34883653,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Pintore , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Pintore,Álava,43,37.0,2019-03-29,107000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,en trámite,exterior,0,0,34883861,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Santo Domingo , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Santo Domingo,Álava,77,53.0,2019-03-29,120000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,1,1.0,1,0,1886.0,en trámite,planta 2ª,0,0,84580771,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Zapatari , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Zapatari,Álava,61,54.0,2019-03-29,110000,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,1.0,0,0,1900.0,en trámite,planta 3ª exterior,0,0,39930117,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle santo domingo , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle santo domingo,Álava,68,61.0,2019-03-29,93200,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,84740575,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Correría , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Correría,Álava,82,71.0,2019-03-29,79000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,84120121,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Pintore , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Pintore,Álava,111,96.0,2019-03-29,175000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 6 de marzo,0,0,1.0,0,0,1993.0,en trámite,exterior,0,0,84324530,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," La Soledad Kantoia , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",La Soledad Kantoia,Álava,93,81.0,2019-03-29,144000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,1.0,0,0,1993.0,,exterior,0,0,84381666,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Pintore , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Pintore,Álava,69,60.0,2019-03-29,110000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 12 de febrero,0,0,1.0,0,0,1948.0,,planta 2ª,0,0,81800247,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Zapatari , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Zapatari,Álava,43,87.0,2019-03-29,110000,0,2.0,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,1,1.0,0,0,1987.0,en trámite,planta 1ª,0,0,84201900,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Errementari , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Errementari,Álava,70,87.0,2019-03-29,128000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de febrero,0,0,1.0,1,0,1993.0,en trámite,planta 1ª,0,0,83676300,3,1.0,Vitoria-Gasteiz,Distrito Casco Viejo," , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",,Álava,74,70.0,2019-03-29,158000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,1,1.0,0,0,1894.0,,planta 2ª exterior,0,0,84854266,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Zapatería , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Zapatería,Álava,60,55.0,2019-03-29,109000,0,1.0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,1993.0,en trámite,exterior,0,0,84849690,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle Barrenkale , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle Barrenkale,Álava,60,52.0,2019-03-29,90000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,1993.0,en trámite,exterior,0,0,84849693,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," Calle del Cubo , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",Calle del Cubo,Álava,69,60.0,2019-03-29,120000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de noviembre,0,0,1.0,0,0,1993.0,,planta 2ª exterior,0,0,81789107,3,0.0,Vitoria-Gasteiz,Distrito Casco Viejo," zapateria , Distrito Casco Viejo , Vitoria-Gasteiz , Álava ",zapateria,Álava,50,43.0,2019-03-29,110000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,0,3.0,1,0,2003.0,en trámite,3 plantas,1,0,81754234,5,1.0,Vitoria-Gasteiz,Distrito Betoño - Abetxuko," Calle Iturrigana , Distrito Betoño - Abetxuko , Vitoria-Gasteiz , Álava ",Calle Iturrigana,Álava,142,110.0,2019-03-29,245000,0,5.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
