ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: bomba de frío/calor,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 29 de noviembre,0,1,3.0,1,1,,no indicado,2 plantas,0,0,83345142,2,,Espartinas,Distrito Espartinas Pueblo," Avenida Alcaldesa María Regla Jiménez, 68 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Avenida Alcaldesa María Regla Jiménez, 68","Aljarafe, Sevilla",170,,2019-04-13,165000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de enero,1,0,2.0,1,0,,no indicado,2 plantas,1,1,83839285,0,,Espartinas,Distrito Zona Colegio Europa," Calle Alcázar, 33 , Distrito Zona Colegio Europa , Espartinas , Aljarafe, Sevilla ","Calle Alcázar, 33","Aljarafe, Sevilla",500,170,2019-04-13,240000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de diciembre,0,0,3.0,0,0,,en trámite,,0,0,30001231,6,,Espartinas,Distrito Espartinas Pueblo," Calle Monte Sión, 5 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Calle Monte Sión, 5","Aljarafe, Sevilla",147,,2019-04-13,235000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de agosto,0,0,3.0,0,0,,no indicado,2 plantas,1,1,941940,1,,Espartinas,Distrito Ramal de Espartinas," , Distrito Ramal de Espartinas , Espartinas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",190,,2019-04-13,306000,0,5.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de noviembre,0,0,3.0,1,0,,en trámite,2 plantas,1,1,82334432,1,,Espartinas,Distrito Espartinas Pueblo," Urb. Ceret los ramos , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ",Urb. Ceret los ramos,"Aljarafe, Sevilla",190,165,2019-04-13,222152,0,4.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de febrero,0,0,1.0,0,0,,no indicado,planta 1ª exterior,1,0,345663,3,1,Espartinas,Distrito Zona Colegio Europa," Avenida Alcaldesa Maria Regla Jimenez, 127 , Distrito Zona Colegio Europa , Espartinas , Aljarafe, Sevilla ","Avenida Alcaldesa Maria Regla Jimenez, 127","Aljarafe, Sevilla",80,,2019-04-13,120000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de noviembre,0,0,3.0,0,0,,en trámite,2 plantas,0,0,29991811,1,,Espartinas,Distrito Espartinas Pueblo," los Rosales, 5 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","los Rosales, 5","Aljarafe, Sevilla",380,,2019-04-13,290000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,0,3.0,1,0,,no indicado,,1,1,83351879,1,,Espartinas,Distrito Loreto," , Distrito Loreto , Espartinas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",300,200,2019-04-13,220000,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,2005,no indicado,,0,0,84703911,10,,Espartinas,Distrito Espartinas Pueblo," , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",120,,2019-04-13,132500,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,1,0,2.0,1,0,,en trámite,1 planta,1,1,30929855,1,,Espartinas,Distrito Ramal de Espartinas," santiago apostol, 16 , Distrito Ramal de Espartinas , Espartinas , Aljarafe, Sevilla ","santiago apostol, 16","Aljarafe, Sevilla",1,130,2019-04-13,320000,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,0,0,2.0,0,1,,no indicado,2 plantas,1,1,37710147,2,,Espartinas,Distrito Ramal de Espartinas," Avenida Alcaldesa María Regla Jiménez, 85 , Distrito Ramal de Espartinas , Espartinas , Aljarafe, Sevilla ","Avenida Alcaldesa María Regla Jiménez, 85","Aljarafe, Sevilla",750,,2019-04-13,275000,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,1,3.0,1,0,,no indicado,2 plantas,1,1,82799011,1,,Espartinas,Distrito Loreto," Calle monasterio san isidoro del campo, 2 , Distrito Loreto , Espartinas , Aljarafe, Sevilla ","Calle monasterio san isidoro del campo, 2","Aljarafe, Sevilla",1200,140,2019-04-13,380000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,1,0,2.0,1,0,2000,no indicado,1 planta,1,1,37509562,1,,Espartinas,Distrito Loreto," Calle Monasterio de Santa Isabel, 5 , Distrito Loreto , Espartinas , Aljarafe, Sevilla ","Calle Monasterio de Santa Isabel, 5","Aljarafe, Sevilla",1000,,2019-04-13,210000,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 5 de marzo,0,0,2.0,1,0,,,1 planta,0,1,39801117,1,,Espartinas,Distrito Loreto," , Distrito Loreto , Espartinas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",2350,,2019-04-13,180000,0,4.0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,0,3.0,1,0,,en trámite,,1,1,33536252,10,,Espartinas,Distrito Loreto," , Distrito Loreto , Espartinas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",1070,350,2019-04-13,490000,0,5.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de diciembre,1,0,2.0,0,0,,en trámite,2 plantas,0,0,40135759,0,,Espartinas,Distrito Espartinas Pueblo," , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",300,,2019-04-13,239000,0,4.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de julio,0,0,2.0,1,0,2000,en trámite,2 plantas,1,1,81792584,1,,Espartinas,Distrito Ramal de Espartinas," Urb. ZONA RESIDENCIAL MUY TRANQUILA , Distrito Ramal de Espartinas , Espartinas , Aljarafe, Sevilla ",Urb. ZONA RESIDENCIAL MUY TRANQUILA,"Aljarafe, Sevilla",410,,2019-04-13,228000,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de enero,1,0,4.0,1,0,2000,en trámite,1 planta,1,1,35111732,1,,Espartinas,Distrito Loreto," , Distrito Loreto , Espartinas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",2750,400,2019-04-13,390500,0,5.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,1,1,3.0,0,0,,no indicado,,1,0,82874755,6,,Espartinas,Distrito Espartinas Pueblo," Calle Jardines de San Telmo, 22 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Calle Jardines de San Telmo, 22","Aljarafe, Sevilla",137,,2019-04-13,165500,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de enero,1,0,2.0,1,0,,,2 plantas,1,1,39758740,1,,Espartinas,Distrito Ramal de Espartinas," , Distrito Ramal de Espartinas , Espartinas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",2842,,2019-04-13,600000,1,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 4 de abril,0,0,3.0,0,0,2000,,,0,0,82522124,6,,Espartinas,Distrito Espartinas Pueblo," , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",143,123,2019-04-13,166000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de enero,1,0,1.0,1,0,,en trámite,planta 1ª exterior,1,0,331973,3,0,Espartinas,Distrito Zona Colegio Europa," Calle Alcaldesa Regla Jiménez, 127 , Distrito Zona Colegio Europa , Espartinas , Aljarafe, Sevilla ","Calle Alcaldesa Regla Jiménez, 127","Aljarafe, Sevilla",59,,2019-04-13,100000,0,1.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de noviembre,1,0,3.0,1,0,,no indicado,2 plantas,1,1,27002198,1,,Espartinas,Distrito Espartinas Pueblo," Carretera Huelva, 21 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Carretera Huelva, 21","Aljarafe, Sevilla",2400,230,2019-04-13,650000,0,6.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,1,1,3.0,1,0,,no indicado,2 plantas,1,1,30048422,0,,Espartinas,Distrito Loreto," Calle Verdejo, 80 , Urb. La viña de Espartinas , Distrito Loreto , Espartinas , Aljarafe, Sevilla ",Urb. La viña de Espartinas,"Aljarafe, Sevilla",464,,2019-04-13,340000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 3 de enero,1,0,3.0,1,0,,en trámite,3 plantas,0,1,30403681,0,,Espartinas,Distrito Espartinas Pueblo," Calle Oropéndola, 18 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Calle Oropéndola, 18","Aljarafe, Sevilla",400,190,2019-04-13,195000,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,0,0,2.0,1,0,,no indicado,2 plantas,0,1,32587283,1,,Espartinas,Distrito Espartinas Pueblo," Camino de cantalobos, 5 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Camino de cantalobos, 5","Aljarafe, Sevilla",1300,,2019-04-13,250000,0,4.0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,0,0,,no indicado,2 plantas,0,0,35217266,6,,Espartinas,Distrito Espartinas Pueblo," Calle Prado Bajo, 43 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Calle Prado Bajo, 43","Aljarafe, Sevilla",120,,2019-04-13,150000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de febrero,1,0,3.0,1,0,,,2 plantas,1,1,36749679,6,,Espartinas,Distrito Zona Colegio Europa," Calle Espartaco, 21 , Distrito Zona Colegio Europa , Espartinas , Aljarafe, Sevilla ","Calle Espartaco, 21","Aljarafe, Sevilla",140,,2019-04-13,155000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,1,3.0,1,0,2007,no indicado,2 plantas,1,1,30287050,6,,Espartinas,Distrito Zona Colegio Europa," Calle Emilio Muñoz, 1 , Distrito Zona Colegio Europa , Espartinas , Aljarafe, Sevilla ","Calle Emilio Muñoz, 1","Aljarafe, Sevilla",255,155,2019-04-13,250000,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,1,0,2.0,1,0,,no indicado,1 planta,1,1,25425664,1,,Espartinas,Distrito Zona Colegio Europa," Calle Juan Ramón Jiménez, 6 , Urb. Villas de Montesillos , Distrito Zona Colegio Europa , Espartinas , Aljarafe, Sevilla ",Urb. Villas de Montesillos,"Aljarafe, Sevilla",504,184,2019-04-13,290000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,1,1,4.0,1,0,,,2 plantas,0,1,82392814,1,,Espartinas,Distrito Zona Colegio Europa," Avenida Almanzor, 11 , Urb. Alqueria de Almanzor , Distrito Zona Colegio Europa , Espartinas , Aljarafe, Sevilla ",Urb. Alqueria de Almanzor,"Aljarafe, Sevilla",600,,2019-04-13,340000,0,4.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de diciembre,1,0,1.0,1,0,,,bajo exterior,1,0,31349144,3,0,Espartinas,Distrito Espartinas Pueblo," Avenida alcaldesa maría regla jiménez, 110 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Avenida alcaldesa maría regla jiménez, 110","Aljarafe, Sevilla",85,,2019-04-13,113000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,0,1.0,0,0,,en trámite,1 planta,1,0,83502868,6,,Espartinas,Distrito Espartinas Pueblo," Calle Padre Claudio Lopez, 50 , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Calle Padre Claudio Lopez, 50","Aljarafe, Sevilla",150,100,2019-04-13,145000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 31 de marzo,1,0,2.0,1,0,,no indicado,,1,1,83917918,1,,Espartinas,Distrito Loreto," Urbanización el Capricho, 55 , Distrito Loreto , Espartinas , Aljarafe, Sevilla ","Urbanización el Capricho, 55","Aljarafe, Sevilla",2000,,2019-04-13,350000,0,4.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,2.0,1,0,,,2 plantas,0,0,84496159,6,,Espartinas,Distrito Espartinas Pueblo," Calle Jardines de Triana, Espartinas , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ","Calle Jardines de Triana, Espartinas","Aljarafe, Sevilla",298,,2019-04-13,215000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,0,0,,,,0,0,34835460,10,,Espartinas,Distrito Espartinas Pueblo," Avenida alcaldesa maría regla jiménez , Distrito Espartinas Pueblo , Espartinas , Aljarafe, Sevilla ",Avenida alcaldesa maría regla jiménez,"Aljarafe, Sevilla",85,,2019-04-13,78300,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de marzo,0,0,1.0,0,0,,,,0,0,34835462,10,,Espartinas,Distrito Ramal de Espartinas," urbanización el majuelo , Distrito Ramal de Espartinas , Espartinas , Aljarafe, Sevilla ",urbanización el majuelo,"Aljarafe, Sevilla",121,,2019-04-13,114300,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de diciembre,0,0,2.0,1,0,,,3 plantas,0,0,36928951,6,,Espartinas,Distrito Ramal de Espartinas," Avenida Alcaldesa María Regla Jiménez , Distrito Ramal de Espartinas , Espartinas , Aljarafe, Sevilla ",Avenida Alcaldesa María Regla Jiménez,"Aljarafe, Sevilla",160,,2019-04-13,141500,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
