ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gas natural,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 23 de enero,0,1,1.0,0,0,1982,en trámite,planta 3ª exterior,0,0,83642181,0,0,Madrid,Distrito Usera," Calle Antonio Velasco Zazo, Madrid , Barrio Almendrales , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Almendrales,"Madrid capital, Madrid",71,,2019-04-12,120000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 13 de febrero,1,0,1.0,0,0,1972,en trámite,planta 4ª exterior,0,0,83786045,0,0,Madrid,Distrito Usera," Calle de la Mezquita, Madrid , Barrio San Fermín , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio San Fermín,"Madrid capital, Madrid",66,63,2019-04-12,107260,0,3.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,1,0,1.0,1,0,1962,en trámite,planta 4ª exterior,0,0,84116559,0,0,Madrid,Distrito Usera," , Barrio Almendrales , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Almendrales,"Madrid capital, Madrid",67,,2019-04-12,129000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,2.0,1,0,2007,en trámite,entreplanta exterior,1,1,84148533,0,1,Madrid,Distrito Usera," Calle Ordicia, Madrid , Barrio Orcasitas , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Orcasitas,"Madrid capital, Madrid",130,,2019-04-12,289000,1,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,1,2.0,0,0,1978,en trámite,planta 9ª exterior,0,0,84344696,0,1,Madrid,Distrito Usera," Calle Campotéjar, Madrid, 15 , Barrio 12 de Octubre-Orcasur , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio 12 de Octubre-Orcasur,"Madrid capital, Madrid",120,98,2019-04-12,136000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 12 de abril,0,0,1.0,0,0,1959,en trámite,planta 4ª exterior,0,0,84403227,0,1,Madrid,Distrito Usera," Calle San Magin , Barrio Zofío , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Zofío,"Madrid capital, Madrid",71,,2019-04-12,145000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,1.0,0,0,1972,en trámite,planta 3ª exterior,0,1,84508009,0,0,Madrid,Distrito Usera," Calle de la Mezquita, Madrid , Barrio San Fermín , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio San Fermín,"Madrid capital, Madrid",60,55,2019-04-12,98000,0,3.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,0,0,,en trámite,semi-sótano exterior,0,0,84533478,0,0,Madrid,Distrito Usera," Calle del Cristo de la Fe, Madrid , Barrio Almendrales , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Almendrales,"Madrid capital, Madrid",64,,2019-04-12,79000,0,1.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,1,1,2.0,1,0,,,planta 2ª exterior,1,1,84798833,0,1,Madrid,Distrito Usera," Calle del Corindón, 15 , Barrio San Fermín , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio San Fermín,"Madrid capital, Madrid",146,90,2019-04-12,300000,0,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 11 de abril,1,0,2.0,1,0,2005,en trámite,planta 2ª exterior,0,0,84828647,0,1,Madrid,Distrito Usera," Calle Nicolás Godoy, Madrid , Barrio Almendrales , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Almendrales,"Madrid capital, Madrid",112,77,2019-04-12,275000,1,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,84855632,0,0,Madrid,Distrito Usera," Antonio Lopez, 139 , Barrio Moscardó , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Moscardó,"Madrid capital, Madrid",107,96,2019-04-12,299000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,1.0,1,0,1967,en trámite,planta 4ª exterior,0,0,84887710,0,1,Madrid,Distrito Usera," Calle Piedrabuena, Madrid , Barrio Almendrales , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Almendrales,"Madrid capital, Madrid",110,,2019-04-12,215000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 8 de abril,1,0,2.0,1,0,2002,no indicado,planta 4ª exterior,1,1,84910092,0,1,Madrid,Distrito Usera," Calle del Corindón, 19 , Barrio San Fermín , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio San Fermín,"Madrid capital, Madrid",90,,2019-04-12,270000,0,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de marzo,1,0,2.0,1,0,,en trámite,planta 1ª exterior,1,1,32256336,0,1,Madrid,Distrito Usera," Calle de eduardo barreiros, 3 , Urb. Residencial Mezquita III Fase , Barrio 12 de Octubre-Orcasur , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio 12 de Octubre-Orcasur,"Madrid capital, Madrid",126,100,2019-04-12,350000,0,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,1,0,1.0,0,0,1955,no indicado,planta 2ª exterior,0,0,82752450,0,1,Madrid,Distrito Usera," Calle de la Marquesa de Silvela, 14 , Barrio Moscardó , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Moscardó,"Madrid capital, Madrid",42,,2019-04-12,140000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,1,0,1.0,1,0,,en trámite,planta 5ª exterior,0,0,84121980,0,1,Madrid,Distrito Usera," Calle de Juan Español, Madrid , Barrio Moscardó , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Moscardó,"Madrid capital, Madrid",79,,2019-04-12,138000,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,1962,en trámite,planta 4ª exterior,0,0,84442113,0,1,Madrid,Distrito Usera," Calle Cristo de la Victoria, Madrid , Barrio Almendrales , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Almendrales,"Madrid capital, Madrid",60,,2019-04-12,119000,0,3.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,1,0,2.0,1,0,,no indicado,planta 6ª exterior,1,0,25636024,0,1,Madrid,Distrito Usera," Calle Oligisto, 26 , Barrio San Fermín , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio San Fermín,"Madrid capital, Madrid",110,90,2019-04-12,205000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,1.0,1,0,2004,,entreplanta exterior,0,0,84553715,0,1,Madrid,Distrito Usera," Calle Gabriel Usera, 58 , Barrio Pradolongo , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Pradolongo,"Madrid capital, Madrid",61,,2019-04-12,175000,0,1.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,1,0,1.0,1,0,1977,en trámite,planta 3ª exterior,0,0,84628859,0,1,Madrid,Distrito Usera," Calle San Casimiro, Madrid , Barrio Moscardó , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Moscardó,"Madrid capital, Madrid",95,,2019-04-12,225000,1,3.0,1,0,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,2.0,1,0,,en trámite,planta 2ª interior,1,0,84914297,0,1,Madrid,Distrito Usera," Calle de La Silvina, 23 , Barrio San Fermín , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio San Fermín,"Madrid capital, Madrid",106,88,2019-04-12,250000,0,3.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,1,1.0,1,0,,no indicado,planta 3ª exterior,0,0,84356803,0,0,Madrid,Distrito Usera," Calle San Antonio de Padua, 32 , Barrio Almendrales , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Almendrales,"Madrid capital, Madrid",94,90,2019-04-12,210000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,1,1.0,1,0,,,planta 1ª exterior,0,0,84979193,0,1,Madrid,Distrito Usera," Calle Gumersinda Rosillo, 6 , Barrio Moscardó , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Moscardó,"Madrid capital, Madrid",70,55,2019-04-12,165000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 9 de abril,1,1,3.0,1,0,,inmueble exento,planta 8ª exterior,1,1,83188845,3,1,Madrid,Distrito Usera," Calle de Eduardo Barreiros, 7 , Barrio 12 de Octubre-Orcasur , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio 12 de Octubre-Orcasur,"Madrid capital, Madrid",110,90,2019-04-12,299000,1,2.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,1,2.0,1,0,1982,no indicado,planta 9ª exterior,0,1,82631432,0,1,Madrid,Distrito Usera," Calle Segura, 6 , Barrio Orcasitas , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Orcasitas,"Madrid capital, Madrid",110,100,2019-04-12,167000,1,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,1,0,1.0,1,0,1960,en trámite,planta 1ª exterior,0,0,83649233,0,0,Madrid,Distrito Usera," Calle Marina Vega, Madrid, 28 , Barrio Zofío , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Zofío,"Madrid capital, Madrid",50,40,2019-04-12,127000,0,1.0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de marzo,1,1,1.0,1,0,,en trámite,planta 1ª exterior,0,0,84467809,0,0,Madrid,Distrito Usera," ramón lujan, 112 , Barrio Almendrales , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Almendrales,"Madrid capital, Madrid",140,137,2019-04-12,197800,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,1,0,2.0,1,0,1983,en trámite,planta 3ª exterior,0,0,84548398,0,0,Madrid,Distrito Usera," Avenida Orcasur, Madrid, 29 , Barrio 12 de Octubre-Orcasur , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio 12 de Octubre-Orcasur,"Madrid capital, Madrid",110,104,2019-04-12,128720,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,1,0,2.0,1,0,1977,en trámite,entreplanta exterior,0,0,84717332,0,1,Madrid,Distrito Usera," Calle Gumersindo Azcárate , Urb. null , Barrio Moscardó , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Moscardó,"Madrid capital, Madrid",87,74,2019-04-12,210000,0,3.0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,1,1.0,1,0,,,planta 3ª exterior,0,0,84884840,0,0,Madrid,Distrito Usera," Calle San Antonio de Padua, Madrid , Barrio Moscardó , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Moscardó,"Madrid capital, Madrid",94,,2019-04-12,157000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,1,0,1.0,1,0,2002,en trámite,bajo exterior,1,0,84159292,0,1,Madrid,Distrito Usera," Calle Periana, Madrid , Barrio San Fermín , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio San Fermín,"Madrid capital, Madrid",86,,2019-04-12,169900,0,2.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,1,0,,en trámite,planta 3ª exterior,0,0,84224665,0,0,Madrid,Distrito Usera," Calle Perpetua Díaz, Madrid , Barrio Pradolongo , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Pradolongo,"Madrid capital, Madrid",86,80,2019-04-12,153000,0,4.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,0,0,3.0,1,0,,en trámite,planta 1ª exterior,0,1,84881255,0,0,Madrid,Distrito Usera," Calle Padul, 14 , Barrio 12 de Octubre-Orcasur , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio 12 de Octubre-Orcasur,"Madrid capital, Madrid",170,,2019-04-12,345000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,1,0,2.0,1,0,,en trámite,planta 7ª exterior,0,1,84894266,0,1,Madrid,Distrito Usera," Calle de Ibarra, 23 , Barrio Orcasitas , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Orcasitas,"Madrid capital, Madrid",115,100,2019-04-12,165000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,0,0,1.0,1,0,1989,en trámite,planta 3ª exterior,1,0,39231565,5,0,Madrid,Distrito Usera," olvido , Barrio Moscardó , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Moscardó,"Madrid capital, Madrid",77,57,2019-04-12,160000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,1964,en trámite,planta 8ª exterior,1,0,82717719,5,1,Madrid,Distrito Usera," Avenida de Córdoba , Barrio Almendrales , Distrito Usera , Madrid , Madrid capital, Madrid ",Barrio Almendrales,"Madrid capital, Madrid",101,100,2019-04-12,259000,0,4.0,0,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
