ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 3 de abril,1,0,2.0,0,0,1998,en trámite,,0,0,84434973,0,,La Nucia,Distrito El Tossal-Bello Horizonte," , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",340,,2019-04-14,315000,0,4.0,0,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 3 de abril,1,0,2.0,0,0,,en trámite,,0,1,84551752,3,,La Nucia,Distrito Coloma," , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",145,120,2019-04-14,150000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de marzo,1,1,2.0,1,0,,,planta 1ª exterior,1,0,37828982,2,1,La Nucia,Distrito La Nucia Pueblo," Avenida d'Altea, 32 , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ","Avenida d'Altea, 32","Marina Baixa, Alicante",109,85,2019-04-14,195000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 27 de septiembre,0,0,1.0,0,0,,no indicado,,0,0,40001698,0,,La Nucia,Distrito La Nucia Pueblo," Calle sant antoni s/n , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle sant antoni s/n,"Marina Baixa, Alicante",2500,63,2019-04-14,149000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 3 de abril,0,0,2.0,0,0,,en trámite,,0,0,82477357,4,0,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",92,73,2019-04-14,110000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,0,0,2.0,0,0,,no indicado,,0,0,84168887,0,,La Nucia,Distrito Coloma," , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",73,58,2019-04-14,92000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de abril,1,0,2.0,0,0,1980,,,0,1,84399970,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",1500,,2019-04-14,275000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,2.0,0,0,,no indicado,,0,0,83241838,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",171,170,2019-04-14,163275,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,2.0,0,0,,en trámite,,0,1,84766868,0,,La Nucia,Distrito Coloma," , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",30,,2019-04-14,130000,0,2.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,1,0,1.0,0,0,1977,en trámite,,0,1,84858121,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",65,,2019-04-14,175000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,0,2.0,0,0,1987,en trámite,,0,1,84858123,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",90,,2019-04-14,265125,0,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,3.0,0,0,,en trámite,,0,0,84901417,0,,La Nucia,Distrito Barranco Hondo-Varadero," , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",320,,2019-04-14,210000,0,5.0,1,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,1,1.0,1,0,2004,no indicado,planta 1ª,0,0,32160756,2,1,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",80,72,2019-04-14,125000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de noviembre,1,1,2.0,1,0,2019,en trámite,1 planta,1,0,82352177,1,,La Nucia,Distrito Barranco Hondo-Varadero," Calle alatxa, 1 , Urb. holiday club , Distrito Barranco Hondo-Varadero , La Nucia , Marina Baixa, Alicante ",Urb. holiday club,"Marina Baixa, Alicante",649,,2019-04-14,490000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 30 de marzo,0,0,2.0,0,0,,en trámite,,0,1,84739847,0,,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",100,,2019-04-14,111775,0,3.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 10 de abril,1,0,2.0,0,0,,en trámite,exterior,0,0,84758888,2,1,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",70,65,2019-04-14,89000,0,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 22 de marzo,1,0,2.0,0,0,,en trámite,planta 2ª exterior,0,0,84774165,2,1,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",95,82,2019-04-14,147000,0,3.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de enero,0,0,2.0,0,0,,,,0,0,34835799,0,,La Nucia,Distrito La Nucia Pueblo," Calle de la teuleria , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle de la teuleria,"Marina Baixa, Alicante",142,,2019-04-14,114710,0,2.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de febrero,1,1,2.0,0,1,,no indicado,,0,0,35768875,5,,La Nucia,Distrito La Nucia Pueblo," Calle Cirer , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle Cirer,"Marina Baixa, Alicante",190,178,2019-04-14,152250,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de marzo,0,1,1.0,0,0,,no indicado,planta 1ª,0,0,35780289,2,0,La Nucia,Distrito La Nucia Pueblo," Calle Valencia , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle Valencia,"Marina Baixa, Alicante",92,80,2019-04-14,121000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de julio,0,0,1.0,0,0,,en trámite,planta 1ª exterior,0,0,36370212,2,1,La Nucia,Distrito La Nucia Pueblo," Calle Calle Valencia , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle Calle Valencia,"Marina Baixa, Alicante",90,80,2019-04-14,84900,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de septiembre,0,0,1.0,0,0,,no indicado,planta 1ª,0,0,37687731,2,0,La Nucia,Distrito La Nucia Pueblo," Calle valencia , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle valencia,"Marina Baixa, Alicante",92,80,2019-04-14,97000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,2.0,0,0,,,,0,0,35505120,2,0,La Nucia,Distrito La Nucia Pueblo," Calle l'ermita , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle l'ermita,"Marina Baixa, Alicante",95,,2019-04-14,141910,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,0,0,1.0,0,0,,en trámite,planta 1ª exterior,0,1,36794232,2,0,La Nucia,Distrito Coloma," , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",70,,2019-04-14,94500,0,2.0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de septiembre,0,0,2.0,1,0,,no indicado,,0,0,39141457,1,,La Nucia,Distrito El Tossal-Bello Horizonte," Calle Mar Mediterrani , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",Calle Mar Mediterrani,"Marina Baixa, Alicante",212,85,2019-04-14,135500,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,3.0,0,0,,,,0,0,39707215,1,,La Nucia,Distrito El Tossal-Bello Horizonte," Calle madrid , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",Calle madrid,"Marina Baixa, Alicante",114,100,2019-04-14,196997,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,1.0,0,0,,,planta 6ª,0,0,36105822,2,0,La Nucia,Distrito La Nucia Pueblo," Calle de la teuleria , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle de la teuleria,"Marina Baixa, Alicante",142,,2019-04-14,114710,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de septiembre,1,0,2.0,1,0,,no indicado,planta 3ª,0,0,81571503,2,1,La Nucia,Distrito La Nucia Pueblo," Calle Sant Antoni , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle Sant Antoni,"Marina Baixa, Alicante",118,110,2019-04-14,110000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de septiembre,1,0,2.0,1,0,,no indicado,planta 1ª,0,0,34338159,2,1,La Nucia,Distrito La Nucia Pueblo," Calle Alacant , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle Alacant,"Marina Baixa, Alicante",86,80,2019-04-14,85000,0,2.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,,,bajo,0,0,82249321,2,1,La Nucia,Distrito La Nucia Pueblo," Calle Codolla , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle Codolla,"Marina Baixa, Alicante",99,60,2019-04-14,89845,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,4.0,0,0,,,bajo,0,0,82249322,2,1,La Nucia,Distrito La Nucia Pueblo," Calle Valencia , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle Valencia,"Marina Baixa, Alicante",100,96,2019-04-14,93342,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,4.0,0,0,,,planta 2ª,0,0,82304322,2,1,La Nucia,Distrito La Nucia Pueblo," Calle Codolla , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Calle Codolla,"Marina Baixa, Alicante",105,77,2019-04-14,127868,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de septiembre,0,0,1.0,0,0,,no indicado,,0,1,82414947,0,,La Nucia,Distrito El Tossal-Bello Horizonte," Via Pista , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",Via Pista,"Marina Baixa, Alicante",3500,80,2019-04-14,199800,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,1,0,1.0,0,0,,no indicado,,0,0,83447300,0,,La Nucia,Distrito Coloma," Calle Sarset , Distrito Coloma , La Nucia , Marina Baixa, Alicante ",Calle Sarset,"Marina Baixa, Alicante",118,110,2019-04-14,157500,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de enero,0,0,3.0,1,0,,,2 plantas,1,1,83851831,10,,La Nucia,Distrito El Tossal-Bello Horizonte," la mar mediterrani , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",la mar mediterrani,"Marina Baixa, Alicante",168,134,2019-04-14,142400,0,5.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 19 de marzo,0,0,1.0,0,0,,,bajo interior,0,0,84409588,2,1,La Nucia,Distrito La Nucia Pueblo," Avenida d'Altea , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",Avenida d'Altea,"Marina Baixa, Alicante",71,51,2019-04-14,83000,0,2.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,1.0,0,0,,,,0,0,84555915,2,1,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",71,,2019-04-14,83000,1,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de abril,1,0,2.0,0,0,1989,en trámite,2 plantas,0,1,84860240,0,,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",50,115,2019-04-14,138000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,en trámite,planta 3ª exterior,0,0,84926268,2,0,La Nucia,Distrito La Nucia Pueblo," , Distrito La Nucia Pueblo , La Nucia , Marina Baixa, Alicante ",,"Marina Baixa, Alicante",110,,2019-04-14,99000,0,2.0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 20 de mayo,1,1,4.0,1,0,,en trámite,3 plantas,1,1,40470901,1,,La Nucia,Distrito El Tossal-Bello Horizonte," Bello Horizonte , Urb. Bello Horizonte , Distrito El Tossal-Bello Horizonte , La Nucia , Marina Baixa, Alicante ",Urb. Bello Horizonte,"Marina Baixa, Alicante",840,,2019-04-14,399500,1,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
